# This .csv file was created 12.10.2024 14:33
"33810.0";"0.0"
"33820.0";"0.0"
"33830.0";"0.0"
"33840.0";"0.0"
"33850.0";"0.0"
"33860.0";"0.0"
"33870.0";"0.0"
"33880.0";"0.0"
"33890.0";"0.0"
"33900.0";"0.0"
"33910.0";"0.0"
"33920.0";"0.0"
"33930.0";"0.0"
"33940.0";"0.0"
"33950.0";"0.0"
"33960.0";"0.0"
"33970.0";"0.0"
"33980.0";"0.0"
"33990.0";"0.0"
"34000.0";"0.0"
"34010.0";"0.0"
"34020.0";"0.0"
"34030.0";"0.0"
"34040.0";"0.0"
"34050.0";"0.0"
"34060.0";"0.0"
"34070.0";"0.0"
"34080.0";"0.0"
"34090.0";"0.0"
"34100.0";"0.0"
"34110.0";"0.0"
"34120.0";"0.0"
"34130.0";"0.0"
"34140.0";"0.0"
"34150.0";"0.0"
"34160.0";"0.0"
"34170.0";"0.0"
"34180.0";"0.0"
"34190.0";"0.0"
"34200.0";"0.0"
"34210.0";"0.0"
"34220.0";"0.0"
"34230.0";"0.0"
"34240.0";"0.0"
"34250.0";"0.0"
"34260.0";"0.0"
"34270.0";"0.0"
"34280.0";"0.0"
"34290.0";"0.0"
"34300.0";"0.0"
"34310.0";"0.0"
"34320.0";"0.0"
"34330.0";"0.0"
"34340.0";"0.0"
"34350.0";"0.0"
"34360.0";"0.0"
"34370.0";"0.0"
"34380.0";"0.0"
"34390.0";"0.0"
"34400.0";"0.0"
"34410.0";"0.0"
"34420.0";"0.0"
"34430.0";"0.0"
"34440.0";"0.0"
"34450.0";"0.0"
"34460.0";"0.0"
"34470.0";"0.0"
"34480.0";"0.0"
"34490.0";"0.0"
"34500.0";"0.0"
"34510.0";"0.0"
"34520.0";"0.0"
"34530.0";"0.0"
"34540.0";"0.0"
"34550.0";"0.0"
"34560.0";"0.0"
"34570.0";"0.0"
"34580.0";"0.0"
"34590.0";"0.0"
"34600.0";"0.0"
"34610.0";"0.0"
"34620.0";"0.0"
"34630.0";"0.0"
"34640.0";"0.0"
"34650.0";"0.0"
"34660.0";"0.0"
"34670.0";"0.0"
"34680.0";"0.0"
"34690.0";"0.0"
"34700.0";"0.0"
"34710.0";"0.0"
"34720.0";"0.0"
"34730.0";"0.0"
"34740.0";"0.0"
"34750.0";"0.0"
"34760.0";"0.0"
"34770.0";"0.0"
"34780.0";"0.0"
"34790.0";"0.0"
"34800.0";"0.0"
"34810.0";"0.0"
"34820.0";"0.0"
"34830.0";"0.0"
"34840.0";"0.0"
"34850.0";"0.0"
"34860.0";"0.0"
"34870.0";"0.0"
"34880.0";"0.0"
"34890.0";"0.0"
"34900.0";"0.0"
"34910.0";"0.0"
"34920.0";"0.0"
"34930.0";"0.0"
"34940.0";"0.0"
"34950.0";"0.0"
"34960.0";"0.0"
"34970.0";"0.0"
"34980.0";"0.0"
"34990.0";"0.0"
"35000.0";"0.0"
"35010.0";"0.0"
"35020.0";"0.0"
"35030.0";"0.0"
"35040.0";"0.0"
"35050.0";"0.0"
"35060.0";"0.0"
"35070.0";"0.0"
"35080.0";"0.0"
"35090.0";"0.0"
"35100.0";"0.0"
"35110.0";"0.0"
"35120.0";"0.0"
"35130.0";"0.0"
"35140.0";"0.0"
"35150.0";"0.0"
"35160.0";"0.0"
"35170.0";"0.0"
"35180.0";"0.0"
"35190.0";"0.0"
"35200.0";"0.0"
"35210.0";"0.0"
"35220.0";"0.0"
"35230.0";"0.0"
"35240.0";"0.0"
"35250.0";"0.0"
"35260.0";"0.0"
"35270.0";"0.0"
"35280.0";"0.0"
"35290.0";"0.0"
"35300.0";"0.0"
"35310.0";"0.0"
"35320.0";"0.0"
"35330.0";"0.0"
"35340.0";"0.0"
"35350.0";"0.0"
"35360.0";"0.0"
"35370.0";"0.0"
"35380.0";"0.0"
"35390.0";"0.0"
"35400.0";"0.0"
"35410.0";"0.0"
"35420.0";"0.0"
"35430.0";"0.0"
"35440.0";"0.0"
"35450.0";"0.0"
"35460.0";"0.0"
"35470.0";"0.0"
"35480.0";"0.0"
"35490.0";"0.0"
"35500.0";"0.0"
"35510.0";"0.0"
"35520.0";"0.0"
"35530.0";"0.0"
"35540.0";"0.0"
"35550.0";"0.0"
"35560.0";"0.0"
"35570.0";"0.0"
"35580.0";"0.0"
"35590.0";"0.0"
"35600.0";"0.0"
"35610.0";"0.0"
"35620.0";"0.0"
"35630.0";"0.0"
"35640.0";"0.0"
"35650.0";"0.0"
"35660.0";"0.0"
"35670.0";"0.0"
"35680.0";"0.0"
"35690.0";"0.0"
"35700.0";"0.0"
"35710.0";"0.0"
"35720.0";"0.0"
"35730.0";"0.0"
"35740.0";"0.0"
"35750.0";"0.0"
"35760.0";"0.0"
"35770.0";"0.0"
"35780.0";"0.0"
"35790.0";"0.0"
"35800.0";"0.0"
"35810.0";"0.0"
"35820.0";"0.0"
"35830.0";"0.0"
"35840.0";"0.0"
"35850.0";"0.0"
"35860.0";"0.0"
"35870.0";"0.0"
"35880.0";"0.0"
"35890.0";"0.0"
"35900.0";"0.0"
"35910.0";"0.0"
"35920.0";"0.0"
"35930.0";"0.0"
"35940.0";"0.0"
"35950.0";"0.0"
"35960.0";"0.0"
"35970.0";"0.0"
"35980.0";"0.0"
"35990.0";"0.0"
"36000.0";"0.0"
"36010.0";"0.0"
"36020.0";"0.0"
"36030.0";"0.0"
"36040.0";"0.0"
"36050.0";"0.0"
"36060.0";"0.0"
"36070.0";"0.0"
"36080.0";"0.0"
"36090.0";"0.0"
"36100.0";"0.0"
"36110.0";"0.0"
"36120.0";"0.0"
"36130.0";"0.0"
"36140.0";"0.0"
"36150.0";"0.0"
"36160.0";"0.0"
"36170.0";"0.0"
"36180.0";"0.0"
"36190.0";"0.0"
"36200.0";"0.0"
"36210.0";"0.0"
"36220.0";"0.0"
"36230.0";"0.0"
"36240.0";"0.0"
"36250.0";"0.0"
"36260.0";"0.0"
"36270.0";"0.0"
"36280.0";"0.0"
"36290.0";"0.0"
"36300.0";"0.0"
"36310.0";"0.0"
"36320.0";"0.0"
"36330.0";"0.0"
"36340.0";"0.0"
"36350.0";"0.0"
"36360.0";"0.0"
"36370.0";"0.0"
"36380.0";"0.0"
"36390.0";"0.0"
"36400.0";"0.0"
"36410.0";"0.0"
"36420.0";"0.0"
"36430.0";"0.0"
"36440.0";"0.0"
"36450.0";"0.0"
"36460.0";"0.0"
"36470.0";"0.0"
"36480.0";"0.0"
"36490.0";"0.0"
"36500.0";"0.0"
"36510.0";"0.0"
"36520.0";"0.0"
"36530.0";"0.0"
"36540.0";"0.0"
"36550.0";"0.0"
"36560.0";"0.0"
"36570.0";"0.0"
"36580.0";"0.0"
"36590.0";"0.0"
"36600.0";"0.0"
"36610.0";"0.0"
"36620.0";"0.0"
"36630.0";"0.0"
"36640.0";"0.0"
"36650.0";"0.0"
"36660.0";"0.0"
"36670.0";"0.0"
"36680.0";"0.0"
"36690.0";"0.0"
"36700.0";"0.0"
"36710.0";"0.0"
"36720.0";"0.0"
"36730.0";"0.0"
"36740.0";"0.0"
"36750.0";"0.0"
"36760.0";"0.0"
"36770.0";"0.0"
"36780.0";"0.0"
"36790.0";"0.0"
"36800.0";"0.0"
"36810.0";"0.0"
"36820.0";"0.0"
"36830.0";"0.0"
"36840.0";"0.0"
"36850.0";"0.0"
"36860.0";"0.0"
"36870.0";"0.0"
"36880.0";"0.0"
"36890.0";"0.0"
"36900.0";"0.0"
"36910.0";"0.0"
"36920.0";"0.0"
"36930.0";"0.0"
"36940.0";"0.0"
"36950.0";"0.0"
"36960.0";"0.0"
"36970.0";"0.0"
"36980.0";"0.0"
"36990.0";"0.0"
"37000.0";"0.0"
"37010.0";"0.0"
"37020.0";"0.0"
"37030.0";"0.0"
"37040.0";"0.0"
"37050.0";"0.0"
"37060.0";"0.0"
"37070.0";"0.0"
"37080.0";"0.0"
"37090.0";"0.0"
"37100.0";"0.0"
"37110.0";"0.0"
"37120.0";"0.0"
"37130.0";"0.0"
"37140.0";"0.0"
"37150.0";"0.0"
"37160.0";"0.0"
"37170.0";"0.0"
"37180.0";"0.0"
"37190.0";"0.0"
"37200.0";"0.0"
"37210.0";"0.0"
"37220.0";"0.0"
"37230.0";"0.0"
"37240.0";"0.0"
"37250.0";"0.0"
"37260.0";"0.0"
"37270.0";"0.0"
"37280.0";"0.0"
"37290.0";"0.0"
"37300.0";"0.0"
"37310.0";"0.0"
"37320.0";"0.0"
"37330.0";"0.0"
"37340.0";"0.0"
"37350.0";"0.0"
"37360.0";"0.0"
"37370.0";"0.0"
"37380.0";"0.0"
"37390.0";"0.0"
"37400.0";"0.0"
"37410.0";"0.0"
"37420.0";"0.0"
"37430.0";"0.0"
"37440.0";"0.0"
"37450.0";"0.0"
"37460.0";"0.0"
"37470.0";"0.0"
"37480.0";"0.0"
"37490.0";"0.0"
"37500.0";"0.0"
"37510.0";"0.0"
"37520.0";"0.0"
"37530.0";"0.0"
"37540.0";"0.0"
"37550.0";"0.0"
"37560.0";"0.0"
"37570.0";"0.0"
"37580.0";"0.0"
"37590.0";"0.0"
"37600.0";"0.0"
"37610.0";"0.0"
"37620.0";"0.0"
"37630.0";"0.0"
"37640.0";"0.0"
"37650.0";"0.0"
"37660.0";"0.0"
"37670.0";"0.0"
"37680.0";"0.0"
"37690.0";"0.0"
"37700.0";"0.0"
"37710.0";"0.0"
"37720.0";"0.0"
"37730.0";"0.0"
"37740.0";"0.0"
"37750.0";"0.0"
"37760.0";"0.0"
"37770.0";"0.0"
"37780.0";"0.0"
"37790.0";"0.0"
"37800.0";"0.0"
"37810.0";"0.0"
"37820.0";"0.0"
"37830.0";"0.0"
"37840.0";"0.0"
"37850.0";"0.0"
"37860.0";"0.0"
"37870.0";"0.0"
"37880.0";"0.0"
"37890.0";"0.0"
"37900.0";"0.0"
"37910.0";"0.0"
"37920.0";"0.0"
"37930.0";"0.0"
"37940.0";"0.0"
"37950.0";"0.0"
"37960.0";"0.0"
"37970.0";"0.0"
"37980.0";"0.0"
"37990.0";"0.0"
"38000.0";"0.0"
"38010.0";"0.0"
"38020.0";"0.0"
"38030.0";"0.0"
"38040.0";"0.0"
"38050.0";"0.0"
"38060.0";"0.0"
"38070.0";"0.0"
"38080.0";"0.0"
"38090.0";"0.0"
"38100.0";"0.0"
"38110.0";"0.0"
"38120.0";"0.0"
"38130.0";"0.0"
"38140.0";"0.0"
"38150.0";"0.0"
"38160.0";"0.0"
"38170.0";"0.0"
"38180.0";"0.0"
"38190.0";"0.0"
"38200.0";"0.0"
"38210.0";"0.0"
"38220.0";"0.0"
"38230.0";"0.0"
"38240.0";"0.0"
"38250.0";"0.0"
"38260.0";"0.0"
"38270.0";"0.0"
"38280.0";"0.0"
"38290.0";"0.0"
"38300.0";"0.0"
"38310.0";"0.0"
"38320.0";"0.0"
"38330.0";"0.0"
"38340.0";"0.0"
"38350.0";"0.0"
"38360.0";"0.0"
"38370.0";"0.0"
"38380.0";"0.0"
"38390.0";"0.0"
"38400.0";"0.0"
"38410.0";"0.0"
"38420.0";"0.0"
"38430.0";"0.0"
"38440.0";"0.0"
"38450.0";"0.0"
"38460.0";"0.0"
"38470.0";"0.0"
"38480.0";"0.0"
"38490.0";"0.0"
"38500.0";"0.0"
"38510.0";"0.0"
"38520.0";"0.0"
"38530.0";"0.0"
"38540.0";"0.0"
"38550.0";"0.0"
"38560.0";"0.0"
"38570.0";"0.0"
"38580.0";"0.0"
"38590.0";"0.0"
"38600.0";"0.0"
"38610.0";"0.0"
"38620.0";"0.0"
"38630.0";"0.0"
"38640.0";"0.0"
"38650.0";"0.0"
"38660.0";"0.0"
"38670.0";"0.0"
"38680.0";"0.0"
"38690.0";"0.0"
"38700.0";"0.0"
"38710.0";"0.0"
"38720.0";"0.0"
"38730.0";"0.0"
"38740.0";"0.0"
"38750.0";"0.0"
"38760.0";"0.0"
"38770.0";"0.0"
"38780.0";"0.0"
"38790.0";"0.0"
"38800.0";"0.0"
"38810.0";"0.0"
"38820.0";"0.0"
"38830.0";"0.0"
"38840.0";"0.0"
"38850.0";"0.0"
"38860.0";"0.0"
"38870.0";"0.0"
"38880.0";"0.0"
"38890.0";"0.0"
"38900.0";"0.0"
"38910.0";"0.0"
"38920.0";"0.0"
"38930.0";"0.0"
"38940.0";"0.0"
"38950.0";"0.0"
"38960.0";"0.0"
"38970.0";"0.0"
"38980.0";"0.0"
"38990.0";"0.0"
"39000.0";"0.0"
"39010.0";"0.0"
"39020.0";"0.0"
"39030.0";"0.0"
"39040.0";"0.0"
"39050.0";"0.0"
"39060.0";"0.0"
"39070.0";"0.0"
"39080.0";"0.0"
"39090.0";"0.0"
"39100.0";"0.0"
"39110.0";"0.0"
"39120.0";"0.0"
"39130.0";"0.0"
"39140.0";"0.0"
"39150.0";"0.0"
"39160.0";"0.0"
"39170.0";"0.0"
"39180.0";"0.0"
"39190.0";"0.0"
"39200.0";"0.0"
"39210.0";"0.0"
"39220.0";"0.0"
"39230.0";"0.0"
"39240.0";"0.0"
"39250.0";"0.0"
"39260.0";"0.0"
"39270.0";"0.0"
"39280.0";"0.0"
"39290.0";"0.0"
"39300.0";"0.0"
"39310.0";"0.0"
"39320.0";"0.0"
"39330.0";"0.0"
"39340.0";"0.0"
"39350.0";"0.0"
"39360.0";"0.0"
"39370.0";"0.0"
"39380.0";"0.0"
"39390.0";"0.0"
"39400.0";"0.0"
"39410.0";"0.0"
"39420.0";"0.0"
"39430.0";"0.0"
"39440.0";"0.0"
"39450.0";"0.0"
"39460.0";"0.0"
"39470.0";"0.0"
"39480.0";"0.0"
"39490.0";"0.0"
"39500.0";"0.0"
"39510.0";"0.0"
"39520.0";"0.0"
"39530.0";"0.0"
"39540.0";"0.0"
"39550.0";"0.0"
"39560.0";"0.0"
"39570.0";"0.0"
"39580.0";"0.0"
"39590.0";"0.0"
"39600.0";"0.0"
"39610.0";"0.0"
"39620.0";"0.0"
"39630.0";"0.0"
"39640.0";"0.0"
"39650.0";"0.0"
"39660.0";"0.0"
"39670.0";"0.0"
"39680.0";"0.0"
"39690.0";"0.0"
"39700.0";"0.0"
"39710.0";"0.0"
"39720.0";"0.0"
"39730.0";"0.0"
"39740.0";"0.0"
"39750.0";"0.0"
"39760.0";"0.0"
"39770.0";"0.0"
"39780.0";"0.0"
"39790.0";"0.0"
"39800.0";"0.0"
"39810.0";"0.0"
"39820.0";"0.0"
"39830.0";"0.0"
"39840.0";"0.0"
"39850.0";"0.0"
"39860.0";"0.0"
"39870.0";"0.0"
"39880.0";"0.0"
"39890.0";"0.0"
"39900.0";"0.0"
"39910.0";"0.0"
"39920.0";"0.0"
"39930.0";"0.0"
"39940.0";"0.0"
"39950.0";"0.0"
"39960.0";"0.0"
"39970.0";"0.0"
"39980.0";"0.0"
"39990.0";"0.0"
"40000.0";"0.0"
"40010.0";"0.0"
"40020.0";"0.0"
"40030.0";"0.0"
"40040.0";"0.0"
"40050.0";"0.0"
"40060.0";"0.0"
"40070.0";"0.0"
"40080.0";"0.0"
"40090.0";"0.0"
"40100.0";"0.0"
"40110.0";"0.0"
"40120.0";"0.0"
"40130.0";"0.0"
"40140.0";"0.0"
"40150.0";"0.0"
"40160.0";"0.0"
"40170.0";"0.0"
"40180.0";"0.0"
"40190.0";"0.0"
"40200.0";"0.0"
"40210.0";"0.0"
"40220.0";"0.0"
"40230.0";"0.0"
"40240.0";"0.0"
"40250.0";"0.0"
"40260.0";"0.0"
"40270.0";"0.0"
"40280.0";"0.0"
"40290.0";"0.0"
"40300.0";"0.0"
"40310.0";"0.0"
"40320.0";"0.0"
"40330.0";"0.0"
"40340.0";"0.0"
"40350.0";"0.0"
"40360.0";"0.0"
"40370.0";"0.0"
"40380.0";"0.0"
"40390.0";"0.0"
"40400.0";"0.0"
"40410.0";"0.0"
"40420.0";"0.0"
"40430.0";"0.0"
"40440.0";"0.0"
"40450.0";"0.0"
"40460.0";"0.0"
"40470.0";"0.0"
"40480.0";"0.0"
"40490.0";"0.0"
"40500.0";"0.0"
"40510.0";"0.0"
"40520.0";"0.0"
"40530.0";"0.0"
"40540.0";"0.0"
"40550.0";"0.0"
"40560.0";"0.0"
"40570.0";"0.0"
"40580.0";"0.0"
"40590.0";"0.0"
"40600.0";"0.0"
"40610.0";"0.0"
"40620.0";"0.0"
"40630.0";"0.0"
"40640.0";"0.0"
"40650.0";"0.0"
"40660.0";"0.0"
"40670.0";"0.0"
"40680.0";"0.0"
"40690.0";"0.0"
"40700.0";"0.0"
"40710.0";"0.0"
"40720.0";"0.0"
"40730.0";"0.0"
"40740.0";"0.0"
"40750.0";"0.0"
"40760.0";"0.0"
"40770.0";"0.0"
"40780.0";"0.0"
"40790.0";"0.0"
"40800.0";"0.0"
"40810.0";"0.0"
"40820.0";"0.0"
"40830.0";"0.0"
"40840.0";"0.0"
"40850.0";"0.0"
"40860.0";"0.0"
"40870.0";"0.0"
"40880.0";"0.0"
"40890.0";"0.0"
"40900.0";"0.0"
"40910.0";"0.0"
"40920.0";"0.0"
"40930.0";"0.0"
"40940.0";"0.0"
"40950.0";"0.0"
"40960.0";"0.0"
"40970.0";"0.0"
"40980.0";"0.0"
"40990.0";"0.0"
"41000.0";"0.0"
"41010.0";"0.0"
"41020.0";"0.0"
"41030.0";"0.0"
"41040.0";"0.0"
"41050.0";"0.0"
"41060.0";"0.0"
"41070.0";"0.0"
"41080.0";"0.0"
"41090.0";"0.0"
"41100.0";"0.0"
"41110.0";"0.0"
"41120.0";"0.0"
"41130.0";"0.0"
"41140.0";"0.0"
"41150.0";"0.0"
"41160.0";"0.0"
"41170.0";"0.0"
"41180.0";"0.0"
"41190.0";"0.0"
"41200.0";"0.0"
"41210.0";"0.0"
"41220.0";"0.0"
"41230.0";"0.0"
"41240.0";"0.0"
"41250.0";"0.0"
"41260.0";"0.0"
"41270.0";"0.0"
"41280.0";"0.0"
"41290.0";"0.0"
"41300.0";"0.0"
"41310.0";"0.0"
"41320.0";"0.0"
"41330.0";"0.0"
"41340.0";"0.0"
"41350.0";"0.0"
"41360.0";"0.0"
"41370.0";"0.0"
"41380.0";"0.0"
"41390.0";"0.0"
"41400.0";"0.0"
"41410.0";"0.0"
"41420.0";"0.0"
"41430.0";"0.0"
"41440.0";"0.0"
"41450.0";"0.0"
"41460.0";"0.0"
"41470.0";"0.0"
"41480.0";"0.0"
"41490.0";"0.0"
"41500.0";"0.0"
"41510.0";"0.0"
"41520.0";"0.0"
"41530.0";"0.0"
"41540.0";"0.0"
"41550.0";"0.0"
"41560.0";"0.0"
"41570.0";"0.0"
"41580.0";"0.0"
"41590.0";"0.0"
"41600.0";"0.0"
"41610.0";"0.0"
"41620.0";"0.0"
"41630.0";"0.0"
"41640.0";"0.0"
"41650.0";"0.0"
"41660.0";"0.0"
"41670.0";"0.0"
"41680.0";"0.0"
"41690.0";"0.0"
"41700.0";"0.0"
"41710.0";"0.0"
"41720.0";"0.0"
"41730.0";"0.0"
"41740.0";"0.0"
"41750.0";"0.0"
"41760.0";"0.0"
"41770.0";"0.0"
"41780.0";"0.0"
"41790.0";"0.0"
"41800.0";"0.0"
"41810.0";"0.0"
"41820.0";"0.0"
"41830.0";"0.0"
"41840.0";"0.0"
"41850.0";"0.0"
"41860.0";"0.0"
"41870.0";"0.0"
"41880.0";"0.0"
"41890.0";"0.0"
"41900.0";"0.0"
"41910.0";"0.0"
"41920.0";"0.0"
"41930.0";"0.0"
"41940.0";"0.0"
"41950.0";"0.0"
"41960.0";"0.0"
"41970.0";"0.0"
"41980.0";"0.0"
"41990.0";"0.0"
"42000.0";"0.0"
"42010.0";"0.0"
"42020.0";"0.0"
"42030.0";"0.0"
"42040.0";"0.0"
"42050.0";"0.0"
"42060.0";"0.0"
"42070.0";"0.0"
"42080.0";"0.0"
"42090.0";"0.0"
"42100.0";"0.0"
"42110.0";"0.0"
"42120.0";"0.0"
"42130.0";"0.0"
"42140.0";"0.0"
"42150.0";"0.0"
"42160.0";"0.0"
"42170.0";"0.0"
"42180.0";"0.0"
"42190.0";"0.0"
"42200.0";"0.0"
"42210.0";"0.0"
"42220.0";"0.0"
"42230.0";"0.0"
"42240.0";"0.0"
"42250.0";"0.0"
"42260.0";"0.0"
"42270.0";"0.0"
"42280.0";"0.0"
"42290.0";"0.0"
"42300.0";"0.0"
"42310.0";"0.0"
"42320.0";"0.0"
"42330.0";"0.0"
"42340.0";"0.0"
"42350.0";"0.0"
"42360.0";"0.0"
"42370.0";"0.0"
"42380.0";"0.0"
"42390.0";"0.0"
"42400.0";"0.0"
"42410.0";"0.0"
"42420.0";"0.0"
"42430.0";"0.0"
"42440.0";"0.0"
"42450.0";"0.0"
"42460.0";"0.0"
"42470.0";"0.0"
"42480.0";"0.0"
"42490.0";"0.0"
"42500.0";"0.0"
"42510.0";"0.0"
"42520.0";"0.0"
"42530.0";"0.0"
"42540.0";"0.0"
"42550.0";"0.0"
"42560.0";"0.0"
"42570.0";"0.0"
"42580.0";"0.0"
"42590.0";"0.0"
"42600.0";"0.0"
"42610.0";"0.0"
"42620.0";"0.0"
"42630.0";"0.0"
"42640.0";"0.0"
"42650.0";"0.0"
"42660.0";"0.0"
"42670.0";"0.0"
"42680.0";"0.0"
"42690.0";"0.0"
"42700.0";"0.0"
"42710.0";"0.0"
"42720.0";"0.0"
"42730.0";"0.0"
"42740.0";"0.0"
"42750.0";"0.0"
"42760.0";"0.0"
"42770.0";"0.0"
"42780.0";"0.0"
"42790.0";"0.0"
"42800.0";"0.0"
"42810.0";"0.0"
"42820.0";"0.0"
"42830.0";"0.0"
"42840.0";"0.0"
"42850.0";"0.0"
"42860.0";"0.0"
"42870.0";"0.0"
"42880.0";"0.0"
"42890.0";"0.0"
"42900.0";"0.0"
"42910.0";"0.0"
"42920.0";"0.0"
"42930.0";"0.0"
"42940.0";"0.0"
"42950.0";"0.0"
"42960.0";"0.0"
"42970.0";"0.0"
"42980.0";"0.0"
"42990.0";"0.0"
"43000.0";"0.0"
"43010.0";"0.0"
"43020.0";"0.0"
"43030.0";"0.0"
"43040.0";"0.0"
"43050.0";"0.0"
"43060.0";"0.0"
"43070.0";"0.0"
"43080.0";"0.0"
"43090.0";"0.0"
"43100.0";"0.0"
"43110.0";"0.0"
"43120.0";"0.0"
"43130.0";"0.0"
"43140.0";"0.0"
"43150.0";"0.0"
"43160.0";"0.0"
"43170.0";"0.0"
"43180.0";"0.0"
"43190.0";"0.0"
"43200.0";"0.0"
"43210.0";"0.0"
"43220.0";"0.0"
"43230.0";"0.0"
"43240.0";"0.0"
"43250.0";"0.0"
"43260.0";"0.0"
"43270.0";"0.0"
"43280.0";"0.0"
"43290.0";"0.0"
"43300.0";"0.0"
"43310.0";"0.0"
"43320.0";"0.0"
"43330.0";"0.0"
"43340.0";"0.0"
"43350.0";"0.0"
"43360.0";"0.0"
"43370.0";"0.0"
"43380.0";"0.0"
"43390.0";"0.0"
"43400.0";"0.0"
"43410.0";"0.0"
"43420.0";"0.0"
"43430.0";"0.0"
"43440.0";"0.0"
"43450.0";"0.0"
"43460.0";"0.0"
"43470.0";"0.0"
"43480.0";"0.0"
"43490.0";"0.0"
"43500.0";"0.0"
"43510.0";"0.0"
"43520.0";"0.0"
"43530.0";"0.0"
"43540.0";"0.0"
"43550.0";"0.0"
"43560.0";"0.0"
"43570.0";"0.0"
"43580.0";"0.0"
"43590.0";"0.0"
"43600.0";"0.0"
"43610.0";"0.0"
"43620.0";"0.0"
"43630.0";"0.0"
"43640.0";"0.0"
"43650.0";"0.0"
"43660.0";"0.0"
"43670.0";"0.0"
"43680.0";"0.0"
"43690.0";"0.0"
"43700.0";"0.0"
"43710.0";"0.0"
"43720.0";"0.0"
"43730.0";"0.0"
"43740.0";"0.0"
"43750.0";"0.0"
"43760.0";"0.0"
"43770.0";"0.0"
"43780.0";"0.0"
"43790.0";"0.0"
"43800.0";"0.0"
"43810.0";"0.0"
"43820.0";"0.0"
"43830.0";"0.0"
"43840.0";"0.0"
"43850.0";"0.0"
"43860.0";"0.0"
"43870.0";"0.0"
"43880.0";"0.0"
"43890.0";"0.0"
"43900.0";"0.0"
"43910.0";"0.0"
"43920.0";"0.0"
"43930.0";"0.0"
"43940.0";"0.0"
"43950.0";"0.0"
"43960.0";"0.0"
"43970.0";"0.0"
"43980.0";"0.0"
"43990.0";"0.0"
"44000.0";"0.0"
"44010.0";"0.0"
"44020.0";"0.0"
"44030.0";"0.0"
"44040.0";"0.0"
"44050.0";"0.0"
"44060.0";"0.0"
"44070.0";"0.0"
"44080.0";"0.0"
"44090.0";"0.0"
"44100.0";"0.0"
"44110.0";"0.0"
"44120.0";"0.0"
"44130.0";"0.0"
"44140.0";"0.0"
"44150.0";"0.0"
"44160.0";"0.0"
"44170.0";"0.0"
"44180.0";"0.0"
"44190.0";"0.0"
"44200.0";"0.0"
"44210.0";"0.0"
"44220.0";"0.0"
"44230.0";"0.0"
"44240.0";"0.0"
"44250.0";"0.0"
"44260.0";"0.0"
"44270.0";"0.0"
"44280.0";"0.0"
"44290.0";"0.0"
"44300.0";"0.0"
"44310.0";"0.0"
"44320.0";"0.0"
"44330.0";"0.0"
"44340.0";"0.0"
"44350.0";"0.0"
"44360.0";"0.0"
"44370.0";"0.0"
"44380.0";"0.0"
"44390.0";"0.0"
"44400.0";"0.0"
"44410.0";"0.0"
"44420.0";"0.0"
"44430.0";"0.0"
"44440.0";"0.0"
"44450.0";"0.0"
"44460.0";"0.0"
"44470.0";"0.0"
"44480.0";"0.0"
"44490.0";"0.0"
"44500.0";"0.0"
"44510.0";"0.0"
"44520.0";"0.0"
"44530.0";"0.0"
"44540.0";"0.0"
"44550.0";"0.0"
"44560.0";"0.0"
"44570.0";"0.0"
"44580.0";"0.0"
"44590.0";"0.0"
"44600.0";"0.0"
"44610.0";"0.0"
"44620.0";"0.0"
"44630.0";"0.0"
"44640.0";"0.0"
"44650.0";"0.0"
"44660.0";"0.0"
"44670.0";"0.0"
"44680.0";"0.0"
"44690.0";"0.0"
"44700.0";"0.0"
"44710.0";"0.0"
"44720.0";"0.0"
"44730.0";"0.0"
"44740.0";"0.0"
"44750.0";"0.0"
"44760.0";"0.0"
"44770.0";"0.0"
"44780.0";"0.0"
"44790.0";"0.0"
"44800.0";"0.0"
"44810.0";"0.0"
"44820.0";"0.0"
"44830.0";"0.0"
"44840.0";"0.0"
"44850.0";"0.0"
"44860.0";"0.0"
"44870.0";"0.0"
"44880.0";"0.0"
"44890.0";"0.0"
"44900.0";"0.0"
"44910.0";"0.0"
